"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender","bike_share_for_all_trip"
727,"2018-01-12 16:21:19.6210","2018-01-12 16:33:27.3780",63,"Bryant St at 6th St",37.775910222333366,-122.40257500673577,22,"Howard St at Beale St",37.789756,-122.394643,3611,"Subscriber",1979,"Male","No"
272,"2018-01-12 16:28:46.9040","2018-01-12 16:33:18.9810",55,"Webster St at Grove St",37.7770527,-122.4295585,43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,2321,"Subscriber",1966,"Female","No"
638,"2018-01-12 16:22:31.2680","2018-01-12 16:33:10.1680",58,"Market St at 10th St",37.776619,-122.417385,80,"Townsend St at 5th St",37.7753058,-122.39738,1366,"Subscriber",1985,"Male","No"
402,"2018-01-12 16:26:27.0260","2018-01-12 16:33:09.7150",66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,90,"Townsend St at 7th St",37.771058,-122.402717,1374,"Subscriber",1985,"Male","No"
656,"2018-01-12 16:22:07.0700","2018-01-12 16:33:03.3310",28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,90,"Townsend St at 7th St",37.771058,-122.402717,2347,"Subscriber",1991,"Male","No"
739,"2018-01-12 16:20:40.6700","2018-01-12 16:33:00.0540",81,"Berry St at 4th St",37.77588,-122.39317,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,3302,"Subscriber",1979,"Female","No"
720,"2018-01-12 16:20:56.2460","2018-01-12 16:32:57.1430",93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,27,"Beale St at Harrison St",37.7880593,-122.3918648,2652,"Subscriber",1982,"Female","No"
986,"2018-01-12 16:16:19.0480","2018-01-12 16:32:45.6470",77,"11th St at Natoma St",37.7735069,-122.4160402,27,"Beale St at Harrison St",37.7880593,-122.3918648,2808,"Subscriber",1980,"Male","No"
1119,"2018-01-12 16:13:55.9750","2018-01-12 16:32:35.0940",6,"The Embarcadero at Sansome St",37.80477,-122.403234,77,"11th St at Natoma St",37.7735069,-122.4160402,3345,"Subscriber",1979,"Male","No"
514,"2018-01-12 16:21:51.9300","2018-01-12 16:30:26.1720",243,"Bancroft Way at College Ave",37.8693603,-122.2543374,18,"Telegraph Ave at Alcatraz Ave",37.85022187449679,-122.26017236709595,560,"Subscriber",1992,"Male","No"
1116,"2018-01-12 16:11:45.8670","2018-01-12 16:30:22.7450",23,"The Embarcadero at Steuart St",37.791464,-122.391034,8,"The Embarcadero at Vallejo St",37.799953,-122.398525,2517,"Customer","","","No"
467,"2018-01-12 16:22:23.1120","2018-01-12 16:30:10.4010",160,"West Oakland BART Station",37.8053183,-122.2948365,218,"DeFremery Park",37.8123315,-122.2851712,3507,"Subscriber",1985,"Female","No"
1200,"2018-01-12 16:10:08.1480","2018-01-12 16:30:08.1650",23,"The Embarcadero at Steuart St",37.791464,-122.391034,8,"The Embarcadero at Vallejo St",37.799953,-122.398525,2351,"Customer","","","No"
1250,"2018-01-12 16:09:17.8290","2018-01-12 16:30:07.9300",23,"The Embarcadero at Steuart St",37.791464,-122.391034,8,"The Embarcadero at Vallejo St",37.799953,-122.398525,2751,"Customer","","","No"
214,"2018-01-12 16:25:16.8810","2018-01-12 16:28:51.6990",243,"Bancroft Way at College Ave",37.8693603,-122.2543374,249,"Russell St at College Ave",37.8584732,-122.2532529,2134,"Subscriber",1990,"Female","No"
222,"2018-01-12 16:24:51.5990","2018-01-12 16:28:34.1880",30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,1182,"Subscriber",1977,"Female","No"
803,"2018-01-12 16:15:09.6550","2018-01-12 16:28:33.3060",239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,250,"North Berkeley BART Station",37.8740141,-122.283019,1163,"Customer","","","No"
909,"2018-01-12 16:12:43.7100","2018-01-12 16:27:52.7430",7,"Frank H Ogawa Plaza",37.8045623549303,-122.27173805236816,222,"10th Ave at E 15th St",37.7927143,-122.2487796,839,"Subscriber",1984,"Male","Yes"
387,"2018-01-12 16:21:23.7180","2018-01-12 16:27:51.5730",14,"Clay St at Battery St",37.795001,-122.39997,14,"Clay St at Battery St",37.795001,-122.39997,2886,"Subscriber",1982,"Female","No"
559,"2018-01-12 16:18:11.9580","2018-01-12 16:27:31.4610",3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,11,"Davis St at Jackson St",37.79728,-122.398436,3181,"Subscriber",1963,"Male","No"
15579,"2018-01-12 12:07:46.1050","2018-01-12 16:27:25.6200",3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,74,"Laguna St at Hayes St",37.776434819204745,-122.42624402046204,632,"Subscriber",1984,"Male","No"
187,"2018-01-12 16:23:45.1680","2018-01-12 16:26:52.4800",59,"S Van Ness Ave at Market St",37.774814,-122.418954,76,"McCoppin St at Valencia St",37.77166246221617,-122.42242321372034,3651,"Subscriber",1961,"Female","Yes"
450,"2018-01-12 16:19:22.1450","2018-01-12 16:26:52.2510",144,"Precita Park",37.7472996,-122.4114029,112,"Harrison St at 17th St",37.7638471,-122.4130036,667,"Subscriber",1990,"Female","No"
726,"2018-01-12 16:14:32.5160","2018-01-12 16:26:39.4260",163,"Lake Merritt BART Station",37.7973195,-122.2653199,194,"Lakeshore Ave at Trestle Glen Rd",37.8110807,-122.2432677,3609,"Subscriber",1979,"Female","No"
999,"2018-01-12 16:09:59.5460","2018-01-12 16:26:38.8140",80,"Townsend St at 5th St",37.7753058,-122.39738,120,"Mission Dolores Park",37.7614205,-122.4264353,920,"Subscriber",1981,"Male","No"
360,"2018-01-12 16:20:37.0630","2018-01-12 16:26:37.9660",123,"Folsom St at 19th St",37.7605936,-122.4148171,98,"Valencia St at 16th St",37.765052,-122.4218661,3733,"Subscriber",1987,"Male","No"
959,"2018-01-12 16:10:36.5990","2018-01-12 16:26:36.1010",93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,96,"Dolores St at 15th St",37.7662102,-122.4266136,320,"Subscriber",1968,"Male","No"
679,"2018-01-12 16:15:11.5540","2018-01-12 16:26:31.0760",138,"Jersey St at Church St",37.7509004,-122.4274114,118,"Eureka Valley Recreation Center",37.7591769,-122.4369431,2070,"Subscriber",1976,"Male","No"
585,"2018-01-12 16:16:11.3490","2018-01-12 16:25:56.8820",200,"2nd Ave at E 18th St",37.800213566969795,-122.25381016731262,181,"Grand Ave at Webster St",37.8113768,-122.2651925,2320,"Subscriber",1985,"Male","No"
345,"2018-01-12 16:19:53.7980","2018-01-12 16:25:39.6040",45,"5th St at Howard St",37.781752,-122.405127,34,"Father Alfred E Boeddeker Park",37.7839879,-122.412408,3381,"Subscriber",1992,"Male","No"
1038,"2018-01-12 16:08:13.5280","2018-01-12 16:25:32.1010",74,"Laguna St at Hayes St",37.776434819204745,-122.42624402046204,4,"Cyril Magnin St at Ellis St",37.78588062694133,-122.4089150084319,1062,"Customer",1980,"Male","No"
493,"2018-01-12 16:17:11.1320","2018-01-12 16:25:25.0460",77,"11th St at Natoma St",37.7735069,-122.4160402,124,"19th St at Florida St",37.7604469,-122.410807,239,"Subscriber",1970,"Other","No"
383,"2018-01-12 16:18:55.0070","2018-01-12 16:25:18.5330",45,"5th St at Howard St",37.781752,-122.405127,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,1979,"Subscriber",1983,"Male","No"
165,"2018-01-12 16:22:28.0000","2018-01-12 16:25:13.4170",37,"2nd St at Folsom St",37.78499972833808,-122.39593561749642,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,3555,"Subscriber",1975,"Male","No"
1017,"2018-01-12 16:08:13.3140","2018-01-12 16:25:10.9030",74,"Laguna St at Hayes St",37.776434819204745,-122.42624402046204,4,"Cyril Magnin St at Ellis St",37.78588062694133,-122.4089150084319,2855,"Customer",1973,"Male","No"
174,"2018-01-12 16:22:08.4310","2018-01-12 16:25:03.2550",23,"The Embarcadero at Steuart St",37.791464,-122.391034,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,2861,"Subscriber",1963,"Male","No"
904,"2018-01-12 16:09:54.1270","2018-01-12 16:24:58.1300",90,"Townsend St at 7th St",37.771058,-122.402717,119,"18th St at Noe St",37.7610471,-122.4326417,1634,"Subscriber",1980,"Male","No"
417,"2018-01-12 16:17:57.7740","2018-01-12 16:24:55.5900",25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,116,"Subscriber",1979,"Male","No"
359,"2018-01-12 16:18:54.0080","2018-01-12 16:24:53.7370",6,"The Embarcadero at Sansome St",37.80477,-122.403234,16,"Steuart St at Market St",37.79413,-122.39443,2766,"Subscriber",1967,"Male","No"
421,"2018-01-12 16:17:52.2150","2018-01-12 16:24:53.4920",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,27,"Beale St at Harrison St",37.7880593,-122.3918648,2784,"Subscriber",1979,"Male","No"
1107,"2018-01-12 16:06:00.3970","2018-01-12 16:24:28.3270",323,"Broadway at Kearny",37.79801364395978,-122.40595042705534,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,1751,"Subscriber",1977,"Male","No"
229,"2018-01-12 16:20:27.0080","2018-01-12 16:24:16.9290",234,"Fruitvale Ave at International Blvd",37.7776818,-122.225771,227,"Foothill Blvd at Fruitvale Ave",37.7837569,-122.2226033,1549,"Subscriber",1968,"Male","Yes"
382,"2018-01-12 16:17:21.8510","2018-01-12 16:23:44.6300",195,"Bay Pl at Vernon St",37.81231409135146,-122.26077854633331,181,"Grand Ave at Webster St",37.8113768,-122.2651925,1392,"Subscriber",1971,"Male","No"
588,"2018-01-12 16:13:50.7350","2018-01-12 16:23:38.9150",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,3399,"Subscriber",1980,"Female","No"
472,"2018-01-12 16:15:31.1910","2018-01-12 16:23:23.5470",282,"Market St at Park St",37.332426301252056,-121.89034938812256,312,"San Jose Diridon Station",37.329732,-121.901782,444,"Subscriber",1989,"Female","No"
244,"2018-01-12 16:19:15.9890","2018-01-12 16:23:20.5450",162,"Franklin St at 9th St",37.8005161,-122.2720799,339,"Jackson St at 11th St",37.80000163118878,-122.26643800735472,3520,"Subscriber",1977,"Male","No"
422,"2018-01-12 16:16:16.6950","2018-01-12 16:23:18.9900",28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,2614,"Subscriber",1981,"Female","No"
382,"2018-01-12 16:16:32.9810","2018-01-12 16:22:55.0720",81,"Berry St at 4th St",37.77588,-122.39317,49,"S Park St at 3rd St",37.7807601,-122.3949894,99,"Subscriber",1961,"Male","No"
636,"2018-01-12 16:12:03.9310","2018-01-12 16:22:40.0480",129,"Harrison St at 20th St",37.758862,-122.412544,88,"11th St at Bryant St",37.7700298,-122.4117258,1039,"Subscriber",1986,"Male","No"
640,"2018-01-12 16:11:31.3340","2018-01-12 16:22:11.6630",4,"Cyril Magnin St at Ellis St",37.78588062694133,-122.4089150084319,26,"1st St at Folsom St",37.78729,-122.39438,2205,"Customer",1982,"Male","No"
1002,"2018-01-12 16:05:20.8520","2018-01-12 16:22:03.7360",93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,1698,"Subscriber",1981,"Female","No"
592,"2018-01-12 16:12:09.7400","2018-01-12 16:22:02.0480",243,"Bancroft Way at College Ave",37.8693603,-122.2543374,266,"Parker St at Fulton St",37.8624644,-122.2647911,553,"Subscriber","","","No"
423,"2018-01-12 16:14:32.2530","2018-01-12 16:21:35.4780",19,"Post St at Kearny St",37.788975,-122.403452,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,2317,"Subscriber",1972,"Male","No"
805,"2018-01-12 16:07:37.1030","2018-01-12 16:21:02.5230",79,"7th St at Brannan St",37.7734919,-122.4036725,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,2999,"Subscriber",1980,"Male","No"
8165,"2018-01-12 14:04:48.0810","2018-01-12 16:20:53.9540",246,"Berkeley Civic Center",37.8690599,-122.270556,245,"Downtown Berkeley BART",37.8703477,-122.2677637,3608,"Customer",1953,"Male","No"
173,"2018-01-12 16:17:55.1480","2018-01-12 16:20:48.5530",112,"Harrison St at 17th St",37.7638471,-122.4130036,129,"Harrison St at 20th St",37.758862,-122.412544,364,"Subscriber",1977,"Male","No"
273,"2018-01-12 16:16:11.2320","2018-01-12 16:20:44.2390",6,"The Embarcadero at Sansome St",37.80477,-122.403234,16,"Steuart St at Market St",37.79413,-122.39443,115,"Subscriber",1970,"Male","No"
1100,"2018-01-12 16:02:05.2510","2018-01-12 16:20:25.4490",80,"Townsend St at 5th St",37.7753058,-122.39738,22,"Howard St at Beale St",37.789756,-122.394643,1138,"Customer",1968,"Male","No"
296,"2018-01-12 16:15:19.0240","2018-01-12 16:20:15.5010",182,"19th Street BART Station",37.8090126,-122.2682473,196,"Grand Ave at Perkins St",37.80889393398715,-122.25646018981932,1170,"Subscriber",1973,"Male","No"
651,"2018-01-12 16:09:20.2630","2018-01-12 16:20:11.8770",236,"Market St at 8th St",37.8036865,-122.282497,186,"Lakeside Dr at 14th St",37.8013189,-122.2626418,3404,"Subscriber",1991,"Male","No"
369,"2018-01-12 16:13:44.4140","2018-01-12 16:19:54.1030",62,"Victoria Manalo Draves Park",37.77779057034257,-122.40643188357353,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,3128,"Subscriber",1961,"Male","No"
480,"2018-01-12 16:11:43.1290","2018-01-12 16:19:43.4630",37,"2nd St at Folsom St",37.78499972833808,-122.39593561749642,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,817,"Subscriber",1985,"Female","No"
704,"2018-01-12 16:07:35.3040","2018-01-12 16:19:20.2490",93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,27,"Beale St at Harrison St",37.7880593,-122.3918648,1827,"Customer",1970,"Male","No"
637,"2018-01-12 16:08:42.3070","2018-01-12 16:19:19.9060",6,"The Embarcadero at Sansome St",37.80477,-122.403234,27,"Beale St at Harrison St",37.7880593,-122.3918648,1930,"Subscriber",1983,"Male","No"
470,"2018-01-12 16:11:20.4910","2018-01-12 16:19:10.9930",66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,579,"Subscriber","","","No"
185,"2018-01-12 16:15:59.4840","2018-01-12 16:19:04.6060",20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,1982,"Subscriber",1977,"Male","No"
394,"2018-01-12 16:11:56.1590","2018-01-12 16:18:30.1820",49,"S Park St at 3rd St",37.7807601,-122.3949894,284,"Yerba Buena Center for the Arts (Howard St at 3rd St)",37.78487208436062,-122.40087568759917,1446,"Subscriber",1991,"Male","No"
639,"2018-01-12 16:07:49.9650","2018-01-12 16:18:29.4930",44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,121,"Mission Playground",37.7592103,-122.4213392,1289,"Subscriber",1986,"Male","No"
1260,"2018-01-12 15:57:22.0100","2018-01-12 16:18:22.3790",6,"The Embarcadero at Sansome St",37.80477,-122.403234,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,1588,"Subscriber",1973,"Male","No"
250,"2018-01-12 16:14:11.3320","2018-01-12 16:18:21.6490",44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,41,"Golden Gate Ave at Polk St",37.78127,-122.41874,633,"Subscriber",1979,"Male","No"
649,"2018-01-12 16:07:30.3570","2018-01-12 16:18:19.7950",53,"Grove St at Divisadero",37.775946,-122.4377775,96,"Dolores St at 15th St",37.7662102,-122.4266136,688,"Subscriber",1987,"Male","Yes"
312,"2018-01-12 16:12:24.6320","2018-01-12 16:17:36.6710",45,"5th St at Howard St",37.781752,-122.405127,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,2761,"Subscriber",1979,"Male","No"
737,"2018-01-12 16:05:12.8070","2018-01-12 16:17:30.7090",23,"The Embarcadero at Steuart St",37.791464,-122.391034,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,3650,"Subscriber",1986,"Male","No"
567,"2018-01-12 16:08:02.8010","2018-01-12 16:17:29.8580",77,"11th St at Natoma St",37.7735069,-122.4160402,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,2128,"Subscriber",1964,"Male","No"
610,"2018-01-12 16:07:14.3930","2018-01-12 16:17:25.2660",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,49,"S Park St at 3rd St",37.7807601,-122.3949894,20,"Subscriber",1982,"Other","No"
192,"2018-01-12 16:14:01.0520","2018-01-12 16:17:13.3330",198,"Snow Park",37.80781318217903,-122.26449608802795,181,"Grand Ave at Webster St",37.8113768,-122.2651925,3126,"Subscriber",1966,"Male","No"
438,"2018-01-12 16:09:54.3020","2018-01-12 16:17:12.9870",90,"Townsend St at 7th St",37.771058,-122.402717,44,"Civic Center/UN Plaza BART Station (Market St at McAllister St)",37.7810737,-122.4117382,2668,"Subscriber",1978,"Male","No"
248,"2018-01-12 16:12:41.5410","2018-01-12 16:16:50.3350",11,"Davis St at Jackson St",37.79728,-122.398436,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,1168,"Subscriber",1967,"Male","No"
306,"2018-01-12 16:11:00.8280","2018-01-12 16:16:07.3120",124,"19th St at Florida St",37.7604469,-122.410807,108,"16th St Mission BART",37.76471008581914,-122.41995692253113,1503,"Subscriber",1983,"Male","No"
566,"2018-01-12 16:06:38.5150","2018-01-12 16:16:05.3610",27,"Beale St at Harrison St",37.7880593,-122.3918648,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,3640,"Subscriber",1987,"Male","No"
322,"2018-01-12 16:10:42.2620","2018-01-12 16:16:05.0730",25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,49,"S Park St at 3rd St",37.7807601,-122.3949894,915,"Subscriber",1968,"Male","No"
396,"2018-01-12 16:09:19.3740","2018-01-12 16:15:55.4840",25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,746,"Subscriber",1977,"Male","No"
1249,"2018-01-12 15:54:34.8350","2018-01-12 16:15:24.7460",24,"Spear St at Folsom St",37.7896767,-122.3904285,109,"17th St at Valencia St",37.7633158,-122.4219039,3340,"Subscriber",1992,"Male","No"
1029,"2018-01-12 15:57:56.9790","2018-01-12 16:15:06.8910",8,"The Embarcadero at Vallejo St",37.799953,-122.398525,9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,1460,"Customer",1997,"Male","No"
438,"2018-01-12 16:07:46.9280","2018-01-12 16:15:05.8630",8,"The Embarcadero at Vallejo St",37.799953,-122.398525,9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,1987,"Customer",1998,"Female","No"
177,"2018-01-12 16:12:06.9850","2018-01-12 16:15:04.0320",37,"2nd St at Folsom St",37.78499972833808,-122.39593561749642,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,2904,"Subscriber",1980,"Male","No"
461,"2018-01-12 16:07:17.2270","2018-01-12 16:14:58.8640",8,"The Embarcadero at Vallejo St",37.799953,-122.398525,9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,1568,"Customer",1998,"Female","No"
388,"2018-01-12 16:08:22.4590","2018-01-12 16:14:51.0290",25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,1432,"Subscriber",1986,"Male","No"
281,"2018-01-12 16:09:58.4890","2018-01-12 16:14:40.2200",6,"The Embarcadero at Sansome St",37.80477,-122.403234,16,"Steuart St at Market St",37.79413,-122.39443,2685,"Subscriber",1982,"Male","No"
675,"2018-01-12 16:03:22.2620","2018-01-12 16:14:38.0790",182,"19th Street BART Station",37.8090126,-122.2682473,193,"Grand Ave at Santa Clara Ave",37.8127441,-122.2472152,3471,"Customer",1984,"Male","No"
486,"2018-01-12 16:06:18.3360","2018-01-12 16:14:25.2550",14,"Clay St at Battery St",37.795001,-122.39997,28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,3129,"Subscriber",1974,"Male","No"
423,"2018-01-12 16:07:07.3910","2018-01-12 16:14:11.0270",25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,1319,"Subscriber",1980,"Male","No"
410,"2018-01-12 16:07:15.4950","2018-01-12 16:14:06.3860",58,"Market St at 10th St",37.776619,-122.417385,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,1311,"Customer",1994,"Male","No"
128,"2018-01-12 16:11:40.0060","2018-01-12 16:13:48.8180",6,"The Embarcadero at Sansome St",37.80477,-122.403234,6,"The Embarcadero at Sansome St",37.80477,-122.403234,3092,"Subscriber",1970,"Male","No"
646,"2018-01-12 16:03:00.2760","2018-01-12 16:13:46.9750",49,"S Park St at 3rd St",37.7807601,-122.3949894,3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,2149,"Subscriber",1979,"Male","No"
336,"2018-01-12 16:07:54.5510","2018-01-12 16:13:30.5530",6,"The Embarcadero at Sansome St",37.80477,-122.403234,16,"Steuart St at Market St",37.79413,-122.39443,3227,"Subscriber",1992,"Male","No"
337,"2018-01-12 16:07:52.9100","2018-01-12 16:13:30.3470",6,"The Embarcadero at Sansome St",37.80477,-122.403234,16,"Steuart St at Market St",37.79413,-122.39443,956,"Subscriber",1987,"Male","No"
137,"2018-01-12 16:11:09.4280","2018-01-12 16:13:26.8950",11,"Davis St at Jackson St",37.79728,-122.398436,17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,2810,"Subscriber","","","No"
786,"2018-01-12 15:59:47.9240","2018-01-12 16:12:54.0300",59,"S Van Ness Ave at Market St",37.774814,-122.418954,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,3455,"Subscriber",1965,"Male","Yes"
368,"2018-01-12 16:06:28.9000","2018-01-12 16:12:36.9330",176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,150,"Adeline St at 40th St",37.8312769,-122.2782669,3625,"Subscriber",1973,"Male","No"
447,"2018-01-12 16:04:55.1700","2018-01-12 16:12:22.3940",309,"San Jose City Hall",37.337391,-121.886995,312,"San Jose Diridon Station",37.329732,-121.901782,1710,"Subscriber",1965,"Male","No"
601,"2018-01-12 16:02:08.7700","2018-01-12 16:12:10.4540",58,"Market St at 10th St",37.776619,-122.417385,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,1313,"Subscriber",1988,"Other","No"
411,"2018-01-12 16:05:02.1160","2018-01-12 16:11:53.1460",37,"2nd St at Folsom St",37.78499972833808,-122.39593561749642,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,3237,"Subscriber",1994,"Male","No"
364,"2018-01-12 16:05:43.2260","2018-01-12 16:11:47.5230",20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,22,"Howard St at Beale St",37.789756,-122.394643,3008,"Subscriber",1966,"Male","No"
525,"2018-01-12 16:02:43.0840","2018-01-12 16:11:28.2040",4,"Cyril Magnin St at Ellis St",37.78588062694133,-122.4089150084319,49,"S Park St at 3rd St",37.7807601,-122.3949894,2793,"Subscriber",1992,"Male","No"
1033,"2018-01-12 15:53:40.2080","2018-01-12 16:10:53.9720",137,"Jersey St at Castro St",37.750506,-122.4339496,60,"8th St at Ringold St",37.77452040113685,-122.4094493687153,3157,"Subscriber",1982,"Male","No"
728,"2018-01-12 15:58:19.3020","2018-01-12 16:10:27.8560",182,"19th Street BART Station",37.8090126,-122.2682473,194,"Lakeshore Ave at Trestle Glen Rd",37.8110807,-122.2432677,3361,"Customer",1982,"Female","No"
132,"2018-01-12 16:08:05.7440","2018-01-12 16:10:17.8200",158,"Shattuck Ave at Telegraph Ave",37.8332786,-122.2634901,209,"45th St at MLK Jr Way",37.8335577,-122.2674183,767,"Subscriber",1984,"Male","No"
656,"2018-01-12 15:59:01.3380","2018-01-12 16:09:58.2580",58,"Market St at 10th St",37.776619,-122.417385,10,"Washington St at Kearny St",37.79539293725452,-122.4047702550888,730,"Subscriber",1989,"Male","No"
1221,"2018-01-12 15:49:31.9150","2018-01-12 16:09:53.4350",22,"Howard St at Beale St",37.789756,-122.394643,75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,3449,"Subscriber",1987,"Male","No"
438,"2018-01-12 16:02:22.4180","2018-01-12 16:09:41.3910",240,"Haste St at Telegraph Ave",37.8660431,-122.2588044,245,"Downtown Berkeley BART",37.8703477,-122.2677637,686,"Subscriber",1982,"Male","No"
301,"2018-01-12 16:03:47.7130","2018-01-12 16:08:49.0010",321,"5th at Folsom",37.78014570345598,-122.40307085237873,49,"S Park St at 3rd St",37.7807601,-122.3949894,459,"Subscriber",1985,"Male","No"
154,"2018-01-12 16:06:10.8300","2018-01-12 16:08:45.8020",129,"Harrison St at 20th St",37.758862,-122.412544,112,"Harrison St at 17th St",37.7638471,-122.4130036,1352,"Subscriber",1977,"Male","No"
937,"2018-01-12 15:52:47.1000","2018-01-12 16:08:24.8720",338,"13th St at Franklin St",37.80318908113163,-122.27057933807373,211,"Broadway at 40th St",37.8277573,-122.2567156,1791,"Subscriber",1986,"Female","No"
379,"2018-01-12 16:01:40.6950","2018-01-12 16:08:00.1230",70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,95,"Sanchez St at 15th St",37.7662185,-122.4310597,3056,"Subscriber",1975,"Male","Yes"
607,"2018-01-12 15:57:51.4250","2018-01-12 16:07:58.6340",24,"Spear St at Folsom St",37.7896767,-122.3904285,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,2300,"Subscriber",1987,"Male","No"
407,"2018-01-12 16:01:04.4480","2018-01-12 16:07:52.0410",70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,95,"Sanchez St at 15th St",37.7662185,-122.4310597,627,"Subscriber",1983,"Male","Yes"
481,"2018-01-12 15:59:49.8600","2018-01-12 16:07:51.3950",24,"Spear St at Folsom St",37.7896767,-122.3904285,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,455,"Customer",1990,"Male","No"
416,"2018-01-12 16:00:17.6710","2018-01-12 16:07:14.6700",133,"Valencia St at 22nd St",37.7552126,-122.4209752,140,"Cesar Chavez St at Dolores St",37.7478584,-122.4249863,457,"Customer",1977,"Male","No"
497,"2018-01-12 15:58:53.1300","2018-01-12 16:07:10.4510",126,"Esprit Park",37.7616343,-122.3906477,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,2178,"Subscriber",1992,"Male","Yes"
